City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,Palmer,US,2022-05-15 04:37:21,42.1584,-72.3287,67.5,87,100,3.44
296,Sal Rei,CV,2022-05-15 04:38:59,16.1833,-22.9167,71.78,87,100,17.83
297,Bodden Town,KY,2022-05-15 04:39:00,19.2833,-81.25,79.0,85,75,3.44
298,Kamthi,IN,2022-05-15 04:39:00,21.2333,79.2,102.54,15,21,8.55
299,Norman Wells,CA,2022-05-15 04:39:00,65.282,-126.8329,35.64,75,75,18.41
300,Luena,AO,2022-05-15 04:39:01,-11.7833,19.9167,53.8,71,0,3.69
301,Flinders,AU,2022-05-15 04:36:49,-34.5833,150.8552,71.19,90,97,5.99
302,Xichang,CN,2022-05-15 04:39:01,27.8964,102.2634,54.0,89,100,4.7
303,Saldanha,ZA,2022-05-15 04:36:46,-33.0117,17.9442,48.25,78,0,8.34
304,Sassandra,CI,2022-05-15 04:39:01,4.95,-6.0833,76.42,93,85,3.15
305,Aykhal,RU,2022-05-15 04:39:02,66.0,111.5,40.82,89,100,3.85
306,Bengkulu,ID,2022-05-15 04:39:02,-3.8004,102.2655,85.55,72,17,8.03
307,Salento,CO,2022-05-15 04:39:02,4.6375,-75.5703,61.93,93,99,2.66
308,Marsh Harbour,BS,2022-05-15 04:39:03,26.5412,-77.0636,77.45,85,24,12.93
309,Qinzhou,CN,2022-05-15 04:39:03,21.95,108.6167,66.25,85,100,16.73
310,Komsomolskiy,UZ,2022-05-15 04:36:50,40.4272,71.7189,65.12,72,40,2.3
311,Palora,EC,2022-05-15 04:39:04,-1.7,-77.9333,66.24,99,99,1.07
312,Cortez,US,2022-05-15 04:39:04,37.3489,-108.5859,54.7,30,0,9.22
313,Keuruu,FI,2022-05-15 04:39:04,62.2667,24.7,41.18,83,33,10.42
314,Chapais,CA,2022-05-15 04:39:05,49.7834,-74.8492,56.98,90,100,6.38
315,Galveston,US,2022-05-15 04:39:05,29.3669,-94.9669,79.05,85,0,1.01
316,Bar Harbor,US,2022-05-15 04:34:06,44.3876,-68.2039,57.45,88,100,4.61
317,Camabatela,AO,2022-05-15 04:39:05,-8.1881,15.375,61.12,94,26,2.66
318,Namatanai,PG,2022-05-15 04:39:06,-3.6667,152.4333,84.79,64,54,4.03
319,Linjiang,CN,2022-05-15 04:39:06,41.8069,126.9078,62.51,30,60,12.01
320,Rupert,US,2022-05-15 04:39:06,42.6191,-113.6772,57.15,54,0,8.05
321,Manavalakurichi,IN,2022-05-15 04:39:07,8.1333,77.3,79.99,85,100,18.03
322,Belmonte,BR,2022-05-15 04:40:07,-15.8631,-38.8828,74.46,85,100,10.36
323,Alice Springs,AU,2022-05-15 04:40:07,-23.7,133.8833,76.55,38,2,9.22
324,Mnogovershinnyy,RU,2022-05-15 04:40:08,53.9353,139.9242,30.43,97,100,10.49
325,Tecoanapa,MX,2022-05-15 04:40:08,16.5167,-98.75,82.49,72,100,6.76
326,Tura,IN,2022-05-15 04:40:08,25.5198,90.2201,81.18,84,84,7.0
327,Smithers,CA,2022-05-15 04:40:09,54.7804,-127.1743,48.52,49,100,3.44
328,Bathsheba,BB,2022-05-15 04:40:09,13.2167,-59.5167,81.21,74,20,18.41
329,Ushtobe,KZ,2022-05-15 04:40:09,45.2514,77.9838,64.04,70,100,15.05
330,Kailua,US,2022-05-15 04:40:10,21.4022,-157.7394,82.38,71,20,12.66
331,Santa Isabel,BR,2022-05-15 04:40:10,-23.3156,-46.2214,63.7,98,98,3.47
332,Santa Barbara,US,2022-05-15 04:40:10,34.7333,-120.0343,71.35,64,0,4.61
333,Adrar,MR,2022-05-15 04:40:11,20.5022,-10.0711,81.86,12,88,8.77
334,Cidreira,BR,2022-05-15 04:40:11,-30.1811,-50.2056,62.65,97,100,7.16
335,Iskateley,RU,2022-05-15 04:40:12,67.6803,53.1512,40.08,83,90,13.62
336,Imbituba,BR,2022-05-15 04:40:12,-28.24,-48.6703,67.86,95,98,3.0
337,Cockburn Town,TC,2022-05-15 04:35:35,21.4612,-71.1419,78.98,84,100,23.55
338,Santa Ines,BR,2022-05-15 04:40:12,-3.6667,-45.38,73.53,98,94,2.98
339,Maniitsoq,GL,2022-05-15 04:35:45,65.4167,-52.9,26.74,56,28,7.43
340,Yanam,IN,2022-05-15 04:40:13,16.7333,82.2167,94.6,54,23,7.78
341,Prainha,BR,2022-05-15 04:40:13,-1.8,-53.48,73.53,99,100,2.66
342,Lasa,IT,2022-05-15 04:40:13,46.6166,10.7002,56.28,86,25,1.9
343,Betanzos,ES,2022-05-15 04:40:14,43.2804,-8.2147,65.32,74,40,9.22
344,Normandin,CA,2022-05-15 04:40:14,48.8333,-72.5321,60.93,59,100,10.36
345,Igrim,RU,2022-05-15 04:40:14,63.1906,64.4162,49.05,82,99,11.54
346,Dhidhdhoo,MV,2022-05-15 04:40:15,6.8833,73.1,82.35,79,100,21.18
347,Upernavik,GL,2022-05-15 04:40:15,72.7868,-56.1549,5.09,89,15,4.25
348,Gizo,SB,2022-05-15 04:36:55,-8.103,156.8419,83.26,71,41,1.32
349,Zaozerne,UA,2022-05-15 04:40:15,45.1582,33.2787,60.98,73,9,10.31
350,Longyearbyen,SJ,2022-05-15 04:40:01,78.2186,15.6401,28.24,74,0,0.0
351,Thaba-Tseka,LS,2022-05-15 04:40:16,-29.522,28.6084,38.21,78,0,3.27
352,Bandarbeyla,SO,2022-05-15 04:40:16,9.4942,50.8122,87.94,59,8,19.13
353,Saint Pete Beach,US,2022-05-15 04:40:16,27.7253,-82.7412,77.02,74,0,8.05
354,Maceio,BR,2022-05-15 04:40:17,-9.6658,-35.7353,74.64,88,75,3.44
355,Lastoursville,GA,2022-05-15 04:40:17,-0.8143,12.7287,72.1,99,100,1.14
356,Tuktoyaktuk,CA,2022-05-15 04:40:18,69.4541,-133.0374,24.8,80,100,10.36
357,Eureka,US,2022-05-15 04:38:27,40.8021,-124.1637,59.67,84,95,3.83
358,Leo,BF,2022-05-15 04:40:18,11.1,-2.1,80.55,70,13,6.55
359,Carutapera,BR,2022-05-15 04:40:18,-1.195,-46.02,77.07,92,100,6.78
360,College,US,2022-05-15 04:36:41,64.8569,-147.8028,48.58,66,75,8.05
361,Chateau-Thierry,FR,2022-05-15 04:40:19,49.05,3.4,53.37,82,99,5.53
362,La Ronge,CA,2022-05-15 04:37:24,55.1001,-105.2842,37.65,87,100,11.5
363,Zhigansk,RU,2022-05-15 04:40:19,66.7697,123.3711,33.46,49,17,6.8
364,Saint-Augustin,CA,2022-05-15 04:40:19,51.226,-58.6502,39.9,87,86,7.72
365,Freeport,US,2022-05-15 04:40:20,40.6576,-73.5832,63.95,87,100,9.22
366,Christchurch,NZ,2022-05-15 04:36:55,-43.5333,172.6333,52.0,90,100,5.75
367,Jitauna,BR,2022-05-15 04:40:20,-14.0189,-39.8889,68.76,99,100,1.54
368,Ponta Delgada,PT,2022-05-15 04:40:20,37.7333,-25.6667,61.52,67,75,24.16
369,Axim,GH,2022-05-15 04:40:21,4.8699,-2.2405,78.66,87,96,3.27
370,De Aar,ZA,2022-05-15 04:40:21,-30.6497,24.0123,46.22,70,0,7.27
371,Kabo,CF,2022-05-15 04:40:21,7.6994,18.629,71.67,91,100,3.87
372,Clyde River,CA,2022-05-15 04:41:22,70.4692,-68.5914,14.23,79,0,5.75
373,Teluk Nibung,ID,2022-05-15 04:41:22,3.001,99.8164,89.4,61,100,4.94
374,Corn Island,NI,2022-05-15 04:41:22,12.1694,-83.0418,82.78,79,100,11.45
375,Boyabat,TR,2022-05-15 04:41:23,41.4689,34.7667,64.17,63,2,0.49
376,Dongsheng,CN,2022-05-15 04:41:23,39.8161,109.9776,59.54,12,29,19.1
377,Bosaso,SO,2022-05-15 04:41:23,11.2842,49.1816,87.78,58,0,5.75
378,Puerto Escondido,MX,2022-05-15 04:41:24,15.85,-97.0667,83.23,76,79,7.63
379,Manjeshwar,IN,2022-05-15 04:41:24,12.7194,74.8861,86.95,76,100,6.96
380,Praia Da Vitoria,PT,2022-05-15 04:41:24,38.7333,-27.0667,57.76,82,20,16.78
381,Abaete,BR,2022-05-15 04:41:25,-19.16,-45.4458,67.78,65,35,3.98
382,Gat,IL,2022-05-15 04:41:25,31.61,34.7642,71.4,100,62,8.46
383,North Bend,US,2022-05-15 04:41:26,43.4065,-124.2243,58.24,97,75,4.61
384,Sao Joao Da Barra,BR,2022-05-15 04:36:31,-21.6403,-41.0511,72.18,74,96,8.79
385,Mazatlan,MX,2022-05-15 04:41:14,23.2167,-106.4167,77.92,89,0,0.0
386,Onguday,RU,2022-05-15 04:41:26,50.75,86.15,74.79,22,95,3.65
387,Coahuayana,MX,2022-05-15 04:41:26,18.7333,-103.6833,75.67,79,93,2.44
388,Nehe,CN,2022-05-15 04:41:27,48.4833,124.8333,58.73,17,30,17.52
389,Husavik,IS,2022-05-15 04:41:27,66.0449,-17.3389,38.84,87,100,8.25
390,Puerto Palomas,MX,2022-05-15 04:41:27,31.7667,-107.6167,74.34,5,0,3.18
391,Havoysund,NO,2022-05-15 04:41:28,70.9963,24.6622,41.23,91,100,4.97
392,Luganville,VU,2022-05-15 04:41:28,-15.5333,167.1667,79.84,72,94,7.9
393,Vardo,NO,2022-05-15 04:41:28,70.3705,31.1107,39.18,93,100,2.3
394,Qaqortoq,GL,2022-05-15 04:41:29,60.7167,-46.0333,31.69,77,100,4.05
395,Vangaindrano,MG,2022-05-15 04:41:29,-23.35,47.6,70.79,81,55,1.95
396,Basco,PH,2022-05-15 04:41:29,20.4487,121.9702,83.23,72,60,2.91
397,Luderitz,NA,2022-05-15 04:41:30,-26.6481,15.1594,62.94,39,14,7.54
398,Hamilton,US,2022-05-15 04:38:04,39.1834,-84.5333,64.6,95,0,6.91
399,Bridlington,GB,2022-05-15 04:41:30,54.0831,-0.1919,54.14,91,48,8.66
400,Kirksville,US,2022-05-15 04:37:27,40.1948,-92.5833,70.05,67,0,1.01
401,Noumea,NC,2022-05-15 04:41:30,-22.2763,166.4572,82.0,99,36,10.63
402,Buala,SB,2022-05-15 04:41:31,-8.145,159.5921,82.58,74,92,1.54
403,Nsanje,MW,2022-05-15 04:41:31,-16.92,35.262,66.6,90,2,1.25
404,San Cristobal,VE,2022-05-15 04:41:31,7.7669,-72.225,69.98,93,99,2.21
405,Donegal,IE,2022-05-15 04:41:32,54.65,-8.1167,49.93,91,98,4.16
406,Hasaki,JP,2022-05-15 04:41:32,35.7333,140.8333,66.6,58,100,12.64
407,Chara,RU,2022-05-15 04:41:33,56.9064,118.2631,48.18,51,64,3.36
408,Luxor,EG,2022-05-15 04:41:33,25.6989,32.6421,78.85,41,40,5.75
409,Rey Bouba,CM,2022-05-15 04:41:33,8.6724,14.1786,76.89,68,43,2.19
410,Maarianhamina,AX,2022-05-15 04:41:34,60.0973,19.9348,46.26,61,0,11.5
411,Itacoatiara,BR,2022-05-15 04:41:34,-3.1431,-58.4442,74.62,97,100,1.99
412,Klaksvik,FO,2022-05-15 04:41:34,62.2266,-6.589,47.32,90,82,6.93
413,Prattville,US,2022-05-15 04:41:35,32.464,-86.4597,74.59,78,0,0.0
414,Grand Gaube,MU,2022-05-15 04:41:35,-20.0064,57.6608,78.39,71,2,5.01
415,Bilibino,RU,2022-05-15 04:41:35,68.0546,166.4372,32.31,97,100,6.44
416,Vostok,RU,2022-05-15 04:41:36,46.4856,135.8833,49.19,61,88,14.14
417,Glendive,US,2022-05-15 04:41:36,47.1053,-104.7125,52.18,67,0,6.91
418,Porto Novo,BJ,2022-05-15 04:42:36,6.4965,2.6036,80.42,85,49,4.05
419,Biak,ID,2022-05-15 04:42:37,-0.9131,122.8766,81.68,78,100,3.67
420,Arica,CL,2022-05-15 04:42:37,-18.475,-70.3042,59.23,77,100,6.91
421,Nador,MA,2022-05-15 04:41:51,35.174,-2.9287,66.45,88,0,2.3
422,Altamont,US,2022-05-15 04:42:38,42.2068,-121.7372,57.04,54,0,6.91
423,Rafaela,AR,2022-05-15 04:42:38,-31.2503,-61.4867,53.98,43,44,4.0
424,Chimoio,MZ,2022-05-15 04:42:38,-19.1164,33.4833,57.06,100,0,1.83
425,Vestmannaeyjar,IS,2022-05-15 04:42:39,63.4427,-20.2734,47.84,94,100,21.03
426,Pouebo,NC,2022-05-15 04:42:39,-20.4,164.5667,76.06,73,88,10.85
427,Cheney,US,2022-05-15 04:40:20,47.4874,-117.5758,47.25,94,20,5.75
428,Morant Bay,JM,2022-05-15 04:42:39,17.8815,-76.4093,80.22,86,84,9.57
429,Bulgan,MN,2022-05-15 04:38:02,48.8125,103.5347,66.54,13,12,9.15
430,Etchoropo,MX,2022-05-15 04:42:40,26.7667,-109.6667,79.41,46,78,4.83
431,Kungurtug,RU,2022-05-15 04:42:40,50.5994,97.5228,67.91,13,31,3.91
432,Inuvik,CA,2022-05-15 04:42:41,68.3499,-133.7218,29.16,77,100,10.36
433,Haines Junction,CA,2022-05-15 04:42:41,60.7522,-137.5108,31.95,100,100,2.3
434,Thohoyandou,ZA,2022-05-15 04:42:41,-22.9456,30.485,59.05,69,2,3.56
435,Sirjan,IR,2022-05-15 04:42:42,29.452,55.6814,66.33,21,0,16.26
436,Ouadda,CF,2022-05-15 04:42:42,8.0777,22.4007,69.26,93,100,1.97
437,Port Hedland,AU,2022-05-15 04:42:42,-20.3167,118.5667,84.25,30,75,13.8
438,Mount Gambier,AU,2022-05-15 04:42:43,-37.8333,140.7667,60.71,88,75,19.57
439,Ossora,RU,2022-05-15 04:42:43,59.2353,163.0719,35.49,100,100,8.28
440,Strelka,RU,2022-05-15 04:42:43,58.0728,93.0344,79.0,27,96,2.84
441,Mikhaylovskoye,RU,2022-05-15 04:42:44,51.8239,79.7172,57.96,89,100,13.27
442,Dingle,PH,2022-05-15 04:42:44,10.9995,122.6711,88.66,61,55,6.69
443,Makambako,TZ,2022-05-15 04:42:44,-8.8453,34.823,57.45,86,54,10.07
444,Mogadishu,SO,2022-05-15 04:42:45,2.0371,45.3438,82.27,78,75,12.66
445,Souillac,MU,2022-05-15 04:42:45,-20.5167,57.5167,75.58,83,40,8.05
446,Saint-Raymond,CA,2022-05-15 04:41:52,45.467,-73.6095,71.92,71,75,3.44
447,Broome,US,2022-05-15 04:42:46,42.2506,-75.833,65.01,91,100,5.75
448,Ust-Tsilma,RU,2022-05-15 04:42:46,65.441,52.1498,51.31,80,100,6.6
449,Ulaangom,MN,2022-05-15 04:42:46,49.9811,92.0667,71.53,11,5,7.83
450,Saraland,US,2022-05-15 04:42:47,30.8207,-88.0706,75.22,75,98,3.49
451,Shihezi,CN,2022-05-15 04:42:47,44.3,86.0333,80.01,13,96,12.71
452,Xining,CN,2022-05-15 04:37:50,36.6167,101.7667,51.28,44,84,5.44
453,Arinos,BR,2022-05-15 04:42:47,-15.9169,-46.1056,68.47,62,52,2.53
454,Lakhtar,IN,2022-05-15 04:42:48,22.85,71.7833,96.53,33,0,11.59
455,Riverton,US,2022-05-15 04:40:55,40.5219,-111.9391,66.43,39,0,5.99
456,Mlowo,TZ,2022-05-15 04:42:48,-9.0,32.9833,57.22,87,50,3.13
457,Namibe,AO,2022-05-15 04:42:48,-15.1961,12.1522,70.3,67,0,3.47
458,Tromso,NO,2022-05-15 04:42:49,69.6496,18.957,41.38,87,75,6.91
459,Powell River,CA,2022-05-15 04:40:35,49.8496,-124.5361,53.08,91,98,7.36
460,Jesus De Otoro,HN,2022-05-15 04:43:49,14.4833,-87.9833,67.21,61,5,1.97
461,Tsabong,BW,2022-05-15 04:43:50,-26.0217,22.401,57.2,26,0,9.22
462,Dauphin,CA,2022-05-15 04:43:50,51.1494,-100.0502,46.54,76,100,11.5
463,Ust-Uda,RU,2022-05-15 04:43:50,54.1742,103.0304,75.34,16,24,3.09
464,Salalah,OM,2022-05-15 04:43:51,17.0151,54.0924,84.29,65,1,1.14
465,Meulaboh,ID,2022-05-15 04:43:51,4.1363,96.1285,78.57,92,100,4.0
466,Taos,US,2022-05-15 04:39:20,36.4072,-105.5731,63.0,21,0,5.99
467,Zeya,RU,2022-05-15 04:43:51,53.75,127.2667,53.19,27,91,15.66
468,Pangoa,PE,2022-05-15 04:43:52,-12.1167,-73.0,67.75,97,27,2.06
469,Richards Bay,ZA,2022-05-15 04:43:52,-28.783,32.0377,65.95,92,95,5.84
470,Komnina,GR,2022-05-15 04:43:52,40.6,21.7833,60.26,82,62,4.09
471,Atikokan,CA,2022-05-15 04:43:53,48.7555,-91.6216,44.19,93,39,5.61
472,Povenets,RU,2022-05-15 04:43:53,62.8487,34.8262,40.48,88,99,6.53
473,Camrose,CA,2022-05-15 04:40:44,53.0168,-112.8353,47.93,54,12,3.44
474,Lagoa,PT,2022-05-15 04:43:54,39.05,-27.9833,58.55,65,79,28.01
475,Dwarka,IN,2022-05-15 04:39:24,22.2394,68.9678,86.13,70,0,15.17
476,Lavrentiya,RU,2022-05-15 04:43:54,65.5833,-171.0,33.24,98,100,5.44
477,Suntar,RU,2022-05-15 04:43:54,62.1444,117.6319,42.01,82,100,2.59
478,Keti Bandar,PK,2022-05-15 04:43:55,24.1447,67.4497,88.23,60,0,19.98
479,Montijo,PT,2022-05-15 04:43:55,38.7067,-8.9739,65.59,89,75,10.36
480,Vung Tau,VN,2022-05-15 04:43:56,10.346,107.0843,86.99,71,79,9.06
481,Batagay-Alyta,RU,2022-05-15 04:43:56,67.8006,130.4114,22.3,69,66,4.68
482,Macapsing,PH,2022-05-15 04:43:56,15.6783,121.1319,94.14,49,73,5.7
483,Miandrivazo,MG,2022-05-15 04:43:57,-19.5167,45.4667,76.01,55,17,1.54
484,Kindu,CD,2022-05-15 04:43:57,-2.95,25.95,70.32,94,81,0.87
485,Bubaque,GW,2022-05-15 04:43:57,11.2833,-15.8333,78.17,81,16,8.68
486,Fukue,JP,2022-05-15 04:43:58,32.6881,128.8419,64.76,63,75,11.5
487,Sigli,ID,2022-05-15 04:43:58,5.3848,95.9609,87.64,67,87,6.04
488,Chicama,PE,2022-05-15 04:43:58,-7.8447,-79.1469,61.34,82,51,4.97
489,Dolores,AR,2022-05-15 04:43:59,-36.3132,-57.6792,43.29,69,90,7.02
490,Sibolga,ID,2022-05-15 04:43:59,1.7427,98.7792,87.66,62,64,4.97
491,East London,ZA,2022-05-15 04:41:21,-33.0153,27.9116,54.54,87,0,9.22
492,Nioki,CD,2022-05-15 04:43:59,-2.7167,17.6833,71.6,94,100,0.89
493,Bayir,TR,2022-05-15 04:44:00,37.2687,28.2167,54.12,69,81,5.46
494,Mutis,CO,2022-05-15 04:44:00,6.2262,-77.4044,78.46,89,100,4.14
495,Sibu,MY,2022-05-15 04:44:00,2.3,111.8167,89.91,62,40,2.3
496,La Cruz,MX,2022-05-15 04:44:01,23.9167,-106.9,74.43,74,87,3.15
497,Loveland,US,2022-05-15 04:41:11,40.3978,-105.075,64.99,35,0,7.0
498,Marang,MY,2022-05-15 04:44:01,5.2056,103.2059,85.93,63,46,7.09
499,Malmesbury,ZA,2022-05-15 04:44:04,-33.4608,18.7271,47.77,80,0,4.32
500,Yulin,CN,2022-05-15 04:44:05,22.6333,110.15,67.89,90,100,8.1
501,Nueva Gerona,CU,2022-05-15 04:44:05,21.8833,-82.8,78.42,72,1,1.7
502,Evensk,RU,2022-05-15 04:44:06,61.95,159.2333,38.7,93,89,15.3
503,Banda Aceh,ID,2022-05-15 04:44:06,5.5577,95.3222,87.26,69,54,12.59
504,Borba,BR,2022-05-15 04:45:06,-4.3878,-59.5939,74.23,99,100,1.88
505,Port Hardy,CA,2022-05-15 04:45:07,50.6996,-127.4199,50.0,87,100,12.66
506,Warrington,GB,2022-05-15 04:45:07,53.3925,-2.5802,58.44,83,100,2.3
507,Romitan,UZ,2022-05-15 04:45:07,39.9343,64.3814,76.95,33,0,16.11
508,Aban,RU,2022-05-15 04:45:08,56.67,96.06,78.37,22,92,7.78
509,Marfino,RU,2022-05-15 04:45:08,55.7028,37.3822,53.74,61,0,6.71
510,Sorong,ID,2022-05-15 04:45:08,-0.8833,131.25,82.62,80,82,8.14
511,Monrovia,LR,2022-05-15 04:40:44,6.3005,-10.7969,74.97,87,100,5.95
512,Cabedelo,BR,2022-05-15 04:45:09,-6.9811,-34.8339,77.67,86,43,8.37
513,Florestopolis,BR,2022-05-15 04:45:09,-22.8633,-51.3872,61.11,96,100,4.68
514,Marawi,PH,2022-05-15 04:45:09,7.9986,124.2928,79.0,76,88,1.83
515,Sulangan,PH,2022-05-15 04:45:10,11.1373,123.7228,82.94,75,97,4.23
516,Huilong,CN,2022-05-15 04:45:10,31.8111,121.655,68.07,44,100,4.34
517,Sechelt,CA,2022-05-15 04:43:17,49.4664,-123.7694,52.09,88,100,3.33
518,Shar,KZ,2022-05-15 04:45:10,49.5886,81.0453,64.81,69,100,6.6
519,Auki,SB,2022-05-15 04:45:11,-8.7676,160.7034,81.9,77,76,2.3
520,Faanui,PF,2022-05-15 04:45:11,-16.4833,-151.75,81.46,65,19,6.06
521,Rio Gallegos,AR,2022-05-15 04:45:11,-51.6226,-69.2181,33.85,86,0,8.05
522,Thinadhoo,MV,2022-05-15 04:45:12,0.5333,72.9333,83.37,70,93,9.75
523,Vysokogornyy,RU,2022-05-15 04:45:12,50.1167,139.15,36.9,94,100,16.4
524,Pedasi,PA,2022-05-15 04:45:13,7.5333,-80.0333,79.07,84,99,4.12
525,La Baule-Escoublac,FR,2022-05-15 04:45:13,47.2922,-2.364,62.26,85,0,4.61
526,Kabinda,CD,2022-05-15 04:45:13,-6.1333,24.4833,70.61,63,78,4.5
527,Ozernovskiy,RU,2022-05-15 04:45:14,51.5,156.5167,41.0,81,100,21.72
528,Pindiga,NG,2022-05-15 04:45:14,9.9833,10.9333,78.57,66,91,8.14
529,Muros,ES,2022-05-15 04:45:14,42.7762,-9.0603,65.16,72,94,19.1
530,Kjollefjord,NO,2022-05-15 04:45:15,70.9457,27.3465,41.05,86,100,3.65
531,Tautira,PF,2022-05-15 04:45:15,-17.7333,-149.15,80.28,74,21,9.31
532,Mwene-Ditu,CD,2022-05-15 04:45:15,-7.0,23.45,65.26,70,19,4.0
533,San Matias,BO,2022-05-15 04:45:16,-16.3667,-58.4,79.27,54,84,3.31
534,Torbay,CA,2022-05-15 04:45:16,47.6666,-52.7314,31.75,93,20,5.75
535,Lazurne,UA,2022-05-15 04:45:16,46.084,32.5295,58.91,74,14,9.98
536,Royan,FR,2022-05-15 04:45:17,45.6285,-1.0281,64.81,88,67,8.95
537,Sao Jose Dos Pinhais,BR,2022-05-15 04:45:17,-25.5347,-49.2064,62.37,85,100,5.75
538,Kontagora,NG,2022-05-15 04:45:17,10.3999,5.4695,78.6,70,46,3.56
539,Dalnerechensk,RU,2022-05-15 04:45:18,45.9339,133.7225,60.98,44,93,21.23
540,Nanortalik,GL,2022-05-15 04:45:18,60.1432,-45.2371,31.05,85,100,5.7
541,Homer,US,2022-05-15 04:45:18,59.6425,-151.5483,53.49,40,0,11.5
542,Brainerd,US,2022-05-15 04:45:19,46.358,-94.2008,53.89,54,0,4.61
543,Vila Franca Do Campo,PT,2022-05-15 04:45:19,37.7167,-25.4333,59.41,76,68,18.7
544,Kahului,US,2022-05-15 04:45:20,20.8947,-156.47,80.62,71,40,12.66
545,Juneau,US,2022-05-15 04:43:08,58.3019,-134.4197,48.2,88,100,5.75
546,Kelso,US,2022-05-15 04:45:20,46.1468,-122.9084,62.56,79,0,5.75
547,San Giustino,IT,2022-05-15 04:46:20,43.5495,12.1736,64.06,79,4,0.87
548,Broken Hill,AU,2022-05-15 04:46:21,-31.95,141.4333,71.19,35,0,13.04
549,Novyy Urengoy,RU,2022-05-15 04:46:21,66.0833,76.6333,49.78,87,100,6.64
550,Amargosa,BR,2022-05-15 04:46:21,-13.0303,-39.6047,67.53,97,100,2.93
551,Kruisfontein,ZA,2022-05-15 04:46:11,-34.0033,24.7314,50.27,86,0,5.95
552,Vila,PT,2022-05-15 04:45:10,42.0304,-8.1588,52.68,92,67,6.02
553,Sauda,NO,2022-05-15 04:46:22,59.6506,6.3542,49.68,97,98,2.57
554,Vagur,FO,2022-05-15 04:46:22,61.4732,-6.8119,47.19,90,98,8.63
555,Vrangel,RU,2022-05-15 04:46:22,42.7297,133.0839,50.59,60,5,13.31
556,Corinto,GR,2022-05-15 04:46:23,37.9407,22.9573,65.89,64,35,3.31
557,Les Cayes,HT,2022-05-15 04:46:23,18.2,-73.75,76.82,84,100,4.23
558,Ugoofaaru,MV,2022-05-15 04:46:23,5.6667,73.0,83.23,77,100,19.35
559,Paka,MY,2022-05-15 04:46:24,4.6374,103.4368,80.53,94,40,3.44
560,Tongchuan,CN,2022-05-15 04:46:24,35.0806,109.0897,66.54,32,100,6.38
561,Paracuru,BR,2022-05-15 04:46:25,-3.41,-39.0306,81.1,90,94,9.66
562,Svetlogorsk,BY,2022-05-15 04:46:25,52.6333,29.7333,49.75,82,94,13.35
563,Makat,KZ,2022-05-15 04:46:25,47.6469,53.3463,67.5,53,100,17.22
564,Palizada,MX,2022-05-15 04:46:26,18.25,-92.0833,75.29,85,39,2.1
565,Dakoro,NE,2022-05-15 04:46:26,14.5106,6.765,78.13,16,53,7.74
566,Palpa,PE,2022-05-15 04:46:26,-14.5336,-75.1856,65.5,70,0,3.44
567,Caramay,PH,2022-05-15 04:46:27,10.1815,119.236,83.84,79,92,3.96
568,Takoradi,GH,2022-05-15 04:46:27,4.8845,-1.7554,78.67,86,87,2.55
569,Salamiyah,SY,2022-05-15 04:46:27,35.0113,37.0532,78.46,29,90,26.89
570,Dickson,US,2022-05-15 04:42:59,36.077,-87.3878,69.55,94,75,3.44
571,Upington,ZA,2022-05-15 04:46:28,-28.4478,21.2561,52.03,27,0,7.09
572,Morondava,MG,2022-05-15 04:46:28,-20.2833,44.2833,75.43,55,49,3.74
573,Quatre Cocos,MU,2022-05-15 04:46:29,-20.2078,57.7625,79.09,75,16,13.4
574,Saint Anthony,US,2022-05-15 04:46:29,45.0205,-93.218,61.75,56,0,9.22
575,Uinskoye,RU,2022-05-15 04:46:29,56.8817,56.5813,53.26,78,100,11.63
576,Maraa,BR,2022-05-15 04:46:30,-1.8333,-65.3667,73.78,99,100,2.44
577,Bansang,GM,2022-05-15 04:46:30,13.4333,-14.65,77.68,52,9,5.35
578,Druzhnaya Gorka,RU,2022-05-15 04:46:31,59.2761,30.1425,47.01,85,88,8.77
579,Harper,LR,2022-05-15 04:46:31,4.375,-7.7169,77.68,88,93,4.61
580,Bull Savanna,JM,2022-05-15 04:46:32,17.8868,-77.5902,75.34,86,41,9.89
581,Caravelas,BR,2022-05-15 04:46:32,-17.7125,-39.2481,73.81,74,100,7.78
582,Iquitos,PE,2022-05-15 04:46:32,-3.7481,-73.2472,75.24,100,0,2.3
583,Nemuro,JP,2022-05-15 04:46:33,43.3236,145.575,46.51,82,95,12.26
584,Bajil,YE,2022-05-15 04:46:33,15.0584,43.2851,93.83,30,0,2.62
585,Makakilo City,US,2022-05-15 04:46:33,21.3469,-158.0858,80.92,55,0,13.8
586,Roma,US,2022-05-15 04:46:34,43.2128,-75.4557,68.14,89,100,5.75
587,Price,US,2022-05-15 04:46:34,39.5994,-110.8107,66.11,21,0,8.05
588,Camiri,BO,2022-05-15 04:46:34,-20.05,-63.5167,58.39,98,100,1.5
589,Los Llanos De Aridane,ES,2022-05-15 04:46:35,28.6585,-17.9182,64.15,73,100,3.44
590,Chamrajnagar,IN,2022-05-15 04:46:35,11.9167,76.95,78.39,73,100,3.94
591,Amapa,BR,2022-05-15 04:46:35,1.0,-52.0,72.12,100,99,1.43
592,Tanete,ID,2022-05-15 04:46:36,-3.9443,119.7848,90.05,61,57,7.72
593,Manaure,CO,2022-05-15 04:46:36,11.7751,-72.4445,81.81,75,100,11.16
